,tweet_id,retweet_count,favorite_count
1860,674742531037511680,45,430
1861,674739953134403584,327,967
1862,674737130913071104,80,580
1863,674690135443775488,413,1027
1864,674670581682434048,569,1450
1865,674664755118911488,205,812
1866,674646392044941312,430,1282
1867,674644256330530816,243,931
1868,674638615994089473,514,1519
1869,674632714662858753,503,1347
1870,674606911342424069,86,840
1871,674468880899788800,1787,5573
1872,674447403907457024,315,958
1873,674436901579923456,344,988
1874,674422304705744896,467,1286
1875,674416750885273600,117,612
1876,674410619106390016,402,1071
1877,674394782723014656,489,1337
1878,674372068062928900,280,767
1879,674330906434379776,66,507
1880,674318007229923329,450,1255
1881,674307341513269249,6048,10159
1882,674291837063053312,5151,13211
1883,674271431610523648,645,1397
1884,674269164442398721,202,825
1885,674265582246694913,734,1463
1886,674262580978937856,385,1180
1887,674255168825880576,467,1307
1888,674082852460433408,144,682
1889,674075285688614912,246,891
1890,674063288070742018,1911,5743
1891,674053186244734976,1132,2954
1892,674051556661161984,432,1294
1893,674045139690631169,566,1268
1894,674042553264685056,111,636
1895,674038233588723717,369,981
1896,674036086168010753,181,760
1897,674024893172875264,1087,1586
1898,674019345211760640,265,1017
1899,674014384960745472,560,1390
1900,674008982932058114,301,1084
1901,673956914389192708,839,1752
1902,673919437611909120,327,1057
1903,673906403526995968,1438,2850
1904,673887867907739649,221,844
1905,673716320723169284,670,2788
1906,673715861853720576,1815,3165
1907,673711475735838725,265,941
1908,673709992831262724,236,755
1909,673708611235921920,256,954
1910,673707060090052608,346,991
1911,673705679337693185,359,1125
1912,673700254269775872,501,1282
1913,673697980713705472,1697,3518
1914,673689733134946305,571,1545
1915,673688752737402881,440,1127
1916,673686845050527744,377,1276
1917,673680198160809984,418,1229
1918,673662677122719744,328,1131
1919,673656262056419329,199,650
1920,673636718965334016,309,994
1921,673612854080196609,632,1426
1922,673583129559498752,314,1069
1923,673580926094458881,239,738
1924,673576835670777856,488,1235
1925,673363615379013632,267,932
1926,673359818736984064,594,1289
1927,673355879178194945,495,1345
1928,673352124999274496,475,1496
1929,673350198937153538,185,687
1930,673345638550134785,1104,2233
1931,673343217010679808,235,861
1932,673342308415348736,492,1141
1933,673320132811366400,6903,11986
1934,673317986296586240,216,783
1935,673295268553605120,2755,6739
1936,673270968295534593,313,960
1937,673240798075449344,618,1279
1938,673213039743795200,724,1979
1939,673148804208660480,550,1494
1940,672997845381865473,631,1756
1941,672995267319328768,254,845
1942,672988786805112832,254,879
1943,672984142909456390,471,1120
1944,672980819271634944,892,1630
1945,672975131468300288,783,1498
1946,672970152493887488,305,841
1947,672968025906282496,471,1186
1948,672964561327235073,557,1262
1949,672902681409806336,425,1234
1950,672898206762672129,363,795
1951,672884426393653248,731,1372
1952,672877615439593473,303,909
1953,672834301050937345,504,1158
1954,672828477930868736,419,1110
1955,672640509974827008,272,875
1956,672622327801233409,423,1152
1957,672614745925664768,512,1092
1958,672609152938721280,338,972
1959,672604026190569472,337,974
1960,672594978741354496,531,1181
1961,672591762242805761,286,846
1962,672591271085670400,157,643
1963,672538107540070400,318,903
1964,672523490734551040,146,553
1965,672488522314567680,373,990
1966,672482722825261057,520,992
1967,672481316919734272,110,640
1968,672475084225949696,608,1299
1969,672466075045466113,448,1192
1970,672272411274932228,2942,5731
1971,672267570918129665,539,1318
1972,672264251789176834,287,1012
1973,672256522047614977,1330,2516
1974,672254177670729728,652,1277
1975,672248013293752320,524,1533
1976,672245253877968896,132,608
1977,672239279297454080,276,806
1978,672231046314901505,876,1624
1979,672222792075620352,176,703
1980,672205392827572224,1010,1994
1981,672169685991993344,320,908
1982,672160042234327040,304,766
1983,672139350159835138,597,1548
1984,672125275208069120,993,2120
1985,672095186491711488,328,879
1986,672082170312290304,319,840
1987,672068090318987265,440,1142
1988,671896809300709376,3679,7631
1989,671891728106971137,484,1176
1990,671882082306625538,1215,3117
1991,671879137494245376,575,1249
1992,671874878652489728,479,1107
1993,671866342182637568,420,999
1994,671855973984772097,374,794
1995,671789708968640512,3006,6333
1996,671768281401958400,435,1049
1997,671763349865160704,776,1495
1998,671744970634719232,667,1211
1999,671743150407421952,202,676
2000,671735591348891648,657,1290
2001,671729906628341761,3811,7504
2002,671561002136281088,6327,11404
2003,671550332464455680,183,811
2004,671547767500775424,499,1205
2005,671544874165002241,889,1733
2006,671542985629241344,487,964
2007,671538301157904385,336,837
2008,671536543010570240,344,1037
2009,671533943490011136,497,899
2010,671528761649688577,217,740
2011,671520732782923777,454,1223
2012,671518598289059840,253,832
2013,671511350426865664,606,1429
2014,671504605491109889,3133,6246
2015,671497587707535361,391,828
2016,671488513339211776,415,886
2017,671486386088865792,173,512
2018,671485057807351808,196,679
2019,671390180817915904,654,1280
2020,671362598324076544,258,981
2021,671357843010908160,133,351
2022,671355857343524864,105,421
2023,671347597085433856,371,835
2024,671186162933985280,176,642
2025,671182547775299584,284,980
2026,671166507850801152,302,783
2027,671163268581498880,969,1463
2028,671159727754231808,69,314
2029,671154572044468225,186,626
2030,671151324042559489,128,587
2031,671147085991960577,192,587
2032,671141549288370177,572,1025
2033,671138694582165504,344,823
2034,671134062904504320,163,655
2035,671122204919246848,2190,3092
2036,671115716440031232,674,1218
2037,671109016219725825,378,1006
2038,670995969505435648,245,970
2039,670842764863651840,7582,22103
2040,670840546554966016,166,524
2041,670838202509447168,599,984
2042,670833812859932673,109,382
2043,670832455012716544,184,647
2044,670826280409919488,3516,4877
2045,670823764196741120,162,677
2046,670822709593571328,83,545
2047,670815497391357952,1323,2792
2048,670811965569282048,231,985
2049,670807719151067136,428,1051
2050,670804601705242624,822,1743
2051,670803562457407488,78,304
2052,670797304698376195,203,661
2053,670792680469889025,238,734
2054,670789397210615808,210,585
2055,670786190031921152,171,530
2056,670783437142401025,331,726
2057,670782429121134593,662,1351
2058,670780561024270336,249,703
2059,670778058496974848,62,298
2060,670764103623966721,371,959
2061,670755717859713024,89,393
2062,670733412878163972,446,851
2063,670727704916926465,314,737
2064,670717338665226240,419,1053
2065,670704688707301377,319,687
2066,670691627984359425,209,521
2067,670679630144274432,243,666
2068,670676092097810432,35,215
2069,670668383499735048,4327,9475
2070,670474236058800128,634,1341
2071,670468609693655041,77,317
2072,670465786746662913,467,855
2073,670452855871037440,174,489
2074,670449342516494336,571,1076
2075,670444955656130560,1747,6064
2076,670442337873600512,175,581
2077,670435821946826752,438,940
2078,670434127938719744,562,1257
2079,670433248821026816,100,296
2080,670428280563085312,524,1234
2081,670427002554466305,142,465
2082,670421925039075328,552,1149
2083,670420569653809152,265,541
2084,670417414769758208,282,501
2085,670411370698022913,772,1797
2086,670408998013820928,188,486
2087,670403879788544000,130,378
2088,670385711116361728,173,494
2089,670374371102445568,238,670
2090,670361874861563904,55,289
2091,670338931251150849,96,374
2092,670319130621435904,1068,3473
2093,670303360680108032,107,383
2094,670290420111441920,250,623
2095,670093938074779648,278,911
2096,670086499208155136,218,623
2097,670079681849372674,1057,1956
2098,670073503555706880,681,1386
2099,670069087419133954,205,554
2100,670061506722140161,290,668
2101,670055038660800512,279,592
2102,670046952931721218,152,576
2103,670040295598354432,97,659
2104,670037189829525505,240,527
2105,670003130994700288,77,296
2106,669993076832759809,70,288
2107,669972011175813120,134,396
2108,669970042633789440,43,272
2109,669942763794931712,133,445
2110,669926384437997569,81,339
2111,669923323644657664,50,202
2112,669753178989142016,341,710
2113,669749430875258880,55,229
2114,669684865554620416,75,448
2115,669683899023405056,94,339
2116,669682095984410625,116,312
2117,669680153564442624,245,588
2118,669661792646373376,367,715
2119,669625907762618368,1573,3130
2120,669603084620980224,316,846
2121,669597912108789760,133,447
2122,669583744538451968,805,1323
2123,669573570759163904,120,388
2124,669571471778410496,884,1409
2125,669567591774625800,45,202
2126,669564461267722241,104,337
2127,669393256313184256,62,313
2128,669375718304980992,634,1181
2129,669371483794317312,148,438
2130,669367896104181761,131,406
2131,669363888236994561,202,557
2132,669359674819481600,103,332
2133,669354382627049472,1095,2394
2134,669353438988365824,229,566
2135,669351434509529089,157,382
2136,669328503091937280,367,908
2137,669327207240699904,102,497
2138,669324657376567296,182,440
2139,669216679721873412,348,1059
2140,669214165781868544,135,385
2141,669203728096960512,409,890
2142,669037058363662336,266,573
2143,669015743032369152,324,651
2144,669006782128353280,209,511
2145,669000397445533696,5531,18714
2146,668994913074286592,191,391
2147,668992363537309700,294,659
2148,668989615043424256,288,596
2149,668988183816871936,391,800
2150,668986018524233728,140,479
2151,668981893510119424,259,483
2152,668979806671884288,294,706
2153,668975677807423489,497,1158
2154,668967877119254528,18,127
2155,668960084974809088,210,620
2156,668955713004314625,63,241
2157,668932921458302977,50,227
2158,668902994700836864,88,276
2159,668892474547511297,126,354
2160,668872652652679168,268,477
2161,668852170888998912,139,410
2162,668826086256599040,112,384
2163,668815180734689280,227,494
2164,668779399630725120,325,629
2165,668655139528511488,190,474
2166,668645506898350081,459,775
2167,668643542311546881,447,788
2168,668641109086707712,468,944
2169,668636665813057536,435,922
2170,668633411083464705,1385,2470
2171,668631377374486528,281,618
2172,668627278264475648,97,281
2173,668625577880875008,111,330
2174,668623201287675904,655,1248
2175,668620235289837568,35,181
2176,668614819948453888,272,545
2177,668587383441514497,923,1478
2178,668567822092664832,46,206
2179,668544745690562560,197,453
2180,668542336805281792,182,403
2181,668537837512433665,61,226
2182,668528771708952576,189,404
2183,668507509523615744,87,279
2184,668496999348633600,114,359
2185,668484198282485761,208,372
2186,668480044826800133,128,397
2187,668466899341221888,443,770
2188,668297328638447616,255,557
2189,668291999406125056,28,213
2190,668286279830867968,118,436
2191,668274247790391296,198,722
2192,668268907921326080,206,485
2193,668256321989451776,518,1154
2194,668248472370458624,408,843
2195,668237644992782336,2427,5456
2196,668226093875376128,85,247
2197,668221241640230912,169,452
2198,668204964695683073,173,489
2199,668190681446379520,171,577
2200,668171859951755264,162,425
2201,668154635664932864,273,440
2202,668142349051129856,239,510
2203,668113020489474048,208,586
2204,667937095915278337,695,1116
2205,667924896115245057,95,264
2206,667915453470232577,46,184
2207,667911425562669056,246,431
2208,667902449697558528,334,759
2209,667886921285246976,908,1649
2210,667885044254572545,400,730
2211,667878741721415682,101,349
2212,667873844930215936,340,553
2213,667866724293877760,901,2718
2214,667861340749471744,69,221
2215,667832474953625600,55,255
2216,667806454573760512,417,931
2217,667801013445750784,82,283
2218,667793409583771648,286,609
2219,667782464991965184,210,363
2220,667773195014021121,44,204
2221,667766675769573376,185,373
2222,667728196545200128,127,325
2223,667724302356258817,268,424
2224,667550904950915073,29,0
2225,667550882905632768,26,0
2226,667549055577362432,1961,5114
2227,667546741521195010,107,303
2228,667544320556335104,458,762
2229,667538891197542400,58,176
2230,667534815156183040,446,719
2231,667530908589760512,207,412
2232,667524857454854144,970,1507
2233,667517642048163840,166,332
2234,667509364010450944,1867,6069
2235,667502640335572993,194,485
2236,667495797102141441,232,458
2237,667491009379606528,190,459
2238,667470559035432960,85,225
2239,667455448082227200,53,171
2240,667453023279554560,74,279
2241,667443425659232256,490,682
2242,667437278097252352,199,396
2243,667435689202614272,76,266
2244,667405339315146752,197,412
2245,667393430834667520,50,168
2246,667369227918143488,145,328
2247,667211855547486208,210,425
2248,667200525029539841,228,546
2249,667192066997374976,86,332
2250,667188689915760640,333,643
2251,667182792070062081,5279,12549
2252,667177989038297088,48,166
2253,667176164155375616,388,528
2254,667174963120574464,70,218
2255,667171260800061440,72,186
2256,667165590075940865,972,2379
2257,667160273090932737,50,219
2258,667152164079423490,14624,42316
2259,667138269671505920,1875,4018
2260,667119796878725120,106,286
2261,667090893657276420,106,287
2262,667073648344346624,104,352
2263,667070482143944705,13,72
2264,667065535570550784,40,143
2265,667062181243039745,45,192
2266,667044094246576128,43,163
2267,667012601033924608,187,395
2268,666996132027977728,79,214
2269,666983947667116034,847,2250
2270,666837028449972224,474,703
2271,666835007768551424,66,185
2272,666826780179869698,79,220
2273,666817836334096384,212,444
2274,666804364988780544,79,206
2275,666786068205871104,410,659
2276,666781792255496192,169,327
2277,666776908487630848,150,305
2278,666739327293083650,60,209
2279,666701168228331520,182,371
2280,666691418707132416,42,161
2281,666649482315059201,524,994
2282,666644823164719104,70,208
2283,666454714377183233,180,448
2284,666447344410484738,19,90
2285,666437273139982337,40,106
2286,666435652385423360,42,138
2287,666430724426358785,160,278
2288,666428276349472768,67,139
2289,666421158376562688,92,273
2290,666418789513326592,39,107
2291,666411507551481857,262,371
2292,666407126856765440,30,93
2293,666396247373291520,69,147
2294,666373753744588802,73,163
2295,666362758909284353,471,649
2296,666353288456101888,58,179
2297,666345417576210432,125,244
2298,666337882303524864,79,168
2299,666293911632134144,291,426
2300,666287406224695296,57,123
2301,666273097616637952,68,152
2302,666268910803644416,38,99
2303,666104133288665088,5492,12910
2304,666102155909144576,11,66
2305,666099513787052032,53,134
2306,666094000022159362,63,143
2307,666082916733198337,37,93
2308,666073100786774016,132,274
2309,666071193221509120,51,127
2310,666063827256086533,180,400
2311,666058600524156928,47,99
2312,666057090499244032,112,247
2313,666055525042405380,196,367
2314,666051853826850816,704,1028
2315,666050758794694657,50,115
2316,666049248165822465,37,89
2317,666044226329800704,115,247
2318,666033412701032449,36,100
2319,666029285002620928,39,112
2320,666020888022790149,423,2293
